year,selling_price,km_driven,fuel,transmission,owner,engine,max_power
2007,90000,50000,1,2,0,1396.0,52.8
2015,500000,125000,1,2,0,1364.0,67.05
2011,200000,137000,3,2,0,998.0,58.2
2015,511000,30000,2,2,0,1197.0,82.0
2009,150000,55000,2,2,0,1368.0,88.7
2013,185000,80000,2,2,1,796.0,47.3
2018,550000,30000,2,2,0,1197.0,83.1
2017,325000,3564,2,2,0,998.0,67.05
2015,525000,80000,1,2,0,1248.0,74.0
2018,1050000,13000,1,2,0,2200.0,139.01
2012,300000,120000,1,2,0,1396.0,69.0
2011,120000,90000,2,2,0,1199.0,79.4
2015,503000,110000,1,2,0,2179.0,147.94
2013,225000,58343,2,2,0,998.0,67.05
2018,740000,38817,1,2,0,1248.0,74.0
2016,550000,56494,2,2,0,1199.0,88.7
2013,750000,79328,1,2,1,2494.0,100.6
2019,650000,5621,2,1,0,1197.0,81.8
2017,625000,25538,2,2,0,1496.0,88.73
2018,600000,69779,2,1,0,1197.0,81.8
2017,450000,56290,1,2,0,1186.0,73.97
2019,779000,7032,2,1,0,1199.0,88.76
2016,645000,11000,2,1,0,1598.0,103.5
2011,170000,50000,2,2,2,1086.0,62.1
2010,320000,42000,1,2,0,1396.0,69.0
2018,500000,40000,2,1,0,1197.0,81.8
2009,135000,137000,1,2,1,1405.0,70.0
2018,340000,20000,2,2,0,799.0,53.3
2020,330000,70000,2,2,1,1197.0,81.86
2011,350000,48756,2,2,1,1586.0,103.3
2016,400000,110000,1,2,0,1120.0,71.0
2014,325000,80322,1,2,0,1399.0,67.0
2017,850000,110000,1,2,0,2523.0,75.0
2012,350000,70000,1,2,1,1248.0,88.8
2015,503000,110000,1,2,0,2179.0,147.94
2013,225000,58343,2,2,0,998.0,67.05
2018,740000,38817,1,2,0,1248.0,74.0
2016,550000,56494,2,2,0,1199.0,88.7
2013,750000,79328,1,2,1,2494.0,100.6
2019,650000,5621,2,1,0,1197.0,81.8
2017,625000,25538,2,2,0,1496.0,88.73
2018,600000,69779,2,1,0,1197.0,81.8
2017,450000,56290,1,2,0,1186.0,73.97
2019,779000,7032,2,1,0,1199.0,88.76
2016,645000,11000,2,1,0,1598.0,103.5
2012,500000,90000,1,2,0,1458.625015808777,91.51791898382203
2015,550000,120000,1,2,1,1498.0,98.6
2010,509999,97000,1,1,1,2179.0,120.0
2011,250000,100000,1,2,1,2489.0,95.0
2015,500000,36000,2,2,0,1197.0,81.86
2019,1050000,27000,1,2,0,1396.0,88.7
2014,490000,50000,1,2,0,1248.0,74.0
2020,415000,15000,2,2,0,1196.0,73.0
2013,190000,60000,2,2,1,796.0,47.3
2018,680000,120000,1,2,0,1248.0,74.02
2013,190000,60000,2,2,1,796.0,47.3
2013,479000,173000,1,2,0,2179.0,120.0
2016,270000,60000,2,2,1,796.0,47.3
2008,170000,70000,2,2,2,1086.0,68.05
2018,764000,25000,2,2,0,1373.0,91.1
2019,710000,30000,1,2,0,2523.0,62.1
2017,310000,35000,2,2,0,796.0,47.3
2017,620000,100000,1,2,1,1493.0,70.0
2017,280000,31000,2,2,1,814.0,55.2
2016,450000,40000,2,2,0,1197.0,82.0
2008,285000,60000,2,2,1,1596.0,99.6
2011,350000,110000,1,2,1,1598.0,103.6
2017,600000,35000,2,2,0,1373.0,91.1
2017,570000,35000,2,2,0,1197.0,83.1
2016,325000,20000,2,2,0,998.0,67.05
2015,480000,60000,2,2,0,1197.0,81.83
2014,185000,10300,2,2,0,796.0,47.3
2019,760000,3000,2,2,0,1197.0,81.8
2019,570000,5000,2,2,0,999.0,75.0
2006,130000,145000,2,2,0,1458.625015808777,91.51791898382203
2018,700000,13000,2,2,0,1197.0,83.1
2015,775000,30000,2,1,0,1499.0,110.4
2010,140000,100000,2,2,1,995.0,62.0
2016,220000,40000,2,2,0,796.0,47.3
2013,184000,15000,2,2,0,1086.0,62.1
2017,440000,50000,2,2,1,1197.0,81.83
2017,650000,80000,1,2,0,1396.0,88.73
2017,660000,50000,1,1,0,1493.0,100.0
2017,380000,30000,3,2,0,1196.0,61.7
2012,415000,125000,1,2,1,1364.0,87.2
2012,225000,110000,2,2,0,1086.0,68.05
2013,600000,30000,1,2,1,1248.0,88.76
2014,620000,148000,1,2,1,1248.0,88.8
2016,750000,35000,1,2,0,1493.0,100.0
2016,400000,80000,2,2,1,1197.0,82.0
2012,119000,95000,1,2,1,1405.0,70.0
2015,600000,25000,1,2,0,1498.0,98.6
2011,200000,80000,3,2,0,998.0,67.1
2014,280000,60000,1,2,1,1248.0,88.7
2013,375000,100000,2,2,0,1598.0,105.0
2016,350000,50000,2,2,0,1198.0,67.0
2017,620000,31000,1,2,0,1186.0,73.97
2017,570000,120000,1,2,0,1248.0,74.0
2012,290000,105000,1,2,1,1248.0,73.9
2016,711000,120000,1,2,0,1248.0,88.5
2012,370000,60000,1,2,0,1248.0,74.0
2020,550000,15000,2,2,0,1197.0,88.5
2013,325000,150000,2,2,1,1197.0,85.8
2018,670000,93000,1,2,0,1498.0,98.63
2017,385000,42000,2,2,1,1086.0,68.05
2008,114999,80000,2,2,1,1086.0,62.1
2010,200000,90000,2,2,0,1086.0,62.1
2019,860000,6500,1,1,0,1248.0,88.5
2018,600000,60000,1,2,0,1248.0,74.0
2016,265000,110000,2,2,0,998.0,67.05
2015,155000,60000,3,2,1,1193.0,55.23
2019,900000,60000,1,2,0,1248.0,88.5
2013,650000,170000,1,2,2,1248.0,88.76
2012,180000,80000,2,2,0,796.0,47.3
2013,200000,57000,2,2,0,814.0,55.2
2014,300000,100000,2,2,0,1086.0,68.05
2015,650000,40000,2,2,0,1591.0,121.3
2014,267000,40000,2,2,0,796.0,47.3
2018,450000,50000,3,2,0,998.0,58.16
2014,400000,90000,2,2,1,1197.0,82.0
2012,310000,86000,1,2,0,2498.0,112.0
2009,70000,15000,2,2,0,624.0,35.0
2017,675000,70000,1,2,1,2523.0,62.1
2013,350000,120000,2,2,0,1596.0,99.6
2014,240000,80000,2,2,1,998.0,67.05
2014,185000,80000,1,2,1,1405.0,69.01
2017,250000,50000,2,2,0,814.0,55.2
2009,135000,100000,2,2,0,796.0,46.3
2011,500000,80000,1,2,0,1582.0,126.32
2010,300000,108957,1,2,0,2179.0,138.0
2017,328000,68000,2,2,1,1199.0,84.0
2015,509999,65000,1,2,0,2523.0,62.1
2015,575000,110000,1,2,1,2179.0,118.3
2008,105000,100000,2,2,2,1061.0,67.0
2008,60000,80000,2,2,1,796.0,37.0
2008,112999,80000,2,2,2,796.0,46.3
2015,229999,120000,1,2,1,1405.0,70.0
2012,325000,150000,1,2,0,1399.0,68.0
2017,650000,20000,2,2,0,1197.0,81.83
2009,85000,80000,1,2,1,1405.0,70.0
2015,570000,93000,1,2,1,1498.0,98.6
2015,525000,134000,1,2,0,1248.0,74.0
2013,350000,90000,2,2,1,1197.0,82.85
2007,250000,60000,2,2,0,1197.0,85.0
2010,300000,120000,1,2,1,2489.0,95.0
2017,650000,22200,1,2,0,1396.0,88.73
2018,520000,6000,2,2,0,1197.0,81.86
2016,500000,32000,2,2,0,1197.0,81.8
2016,220000,90000,2,2,0,799.0,53.3
2017,650000,78000,1,2,2,1248.0,88.5
2017,819999,12000,2,2,0,1199.0,88.7
2016,645000,120000,1,2,0,1461.0,83.8
2015,780000,40000,1,2,0,1248.0,88.5
2008,215000,110000,2,2,1,1497.0,78.0
2011,114999,10000,2,2,0,796.0,46.3
2012,75000,12000,2,2,0,1193.0,64.4
2011,120000,60000,2,2,0,1199.0,79.4
2016,250000,41000,2,2,0,799.0,53.3
2018,200000,25000,2,2,0,796.0,34.2
2015,380000,30000,2,2,0,1197.0,82.0
2018,560000,50000,1,2,0,1498.0,98.6
2018,575000,10000,2,2,0,1197.0,81.8
2017,620000,40000,1,2,0,1493.0,70.0
2012,525000,120000,1,2,0,2179.0,120.0
2017,635000,40000,1,2,0,1248.0,74.0
2016,650000,80000,1,2,0,1461.0,108.45
2017,550000,70000,1,2,1,1498.0,99.0
2009,145000,150000,1,2,2,1248.0,73.9
2007,130000,100000,1,2,2,1405.0,70.0
2017,825000,79000,1,2,0,1248.0,88.5
2018,875000,50000,1,2,0,1248.0,88.5
2016,650000,81000,1,2,1,1248.0,88.5
2013,246000,56000,1,2,0,1248.0,74.0
2013,325000,60000,1,2,1,1498.0,98.63
2017,850000,30000,2,1,0,1497.0,117.3
2015,560000,43001,1,2,0,1498.0,108.6
2015,575000,60000,1,2,0,1248.0,88.5
2019,470000,9000,2,1,0,998.0,67.04
2014,221000,65000,1,2,0,1405.0,69.01
2014,680000,95000,1,2,0,2494.0,100.6
2013,700000,62000,1,2,0,2499.0,141.0
2015,875000,72000,1,1,0,1582.0,126.2
2017,850000,35000,1,2,2,1582.0,126.2
2013,550000,100600,1,2,2,1461.0,83.8
2013,480000,105000,1,2,2,1248.0,74.0
2017,1050000,90000,1,2,0,2179.0,120.0
2016,631000,92385,1,2,0,2523.0,62.1
2015,165000,25000,2,2,0,624.0,37.5
2010,320000,60000,2,2,1,1197.0,85.8
2012,360000,100000,2,2,1,1197.0,85.8
2006,175000,25000,2,2,2,1795.0,127.0
2016,725000,120000,1,2,0,1396.0,88.73
2014,280000,185000,1,2,2,1248.0,75.0
2011,325000,134000,1,2,1,1199.0,73.9
2014,320000,120000,1,2,2,1399.0,68.05
2018,500000,120000,2,2,0,1197.0,81.86
2014,825000,165000,1,2,1,2179.0,140.0
2016,350000,120000,1,2,2,1248.0,73.94
2011,470000,89000,1,2,0,1396.0,90.0
2009,125000,120000,1,2,2,1461.0,65.0
2006,140000,120000,2,1,0,1795.0,127.0
2013,484999,50000,1,2,0,1498.0,98.6
2018,308000,15000,2,2,0,796.0,47.3
2019,570000,13000,2,2,0,1197.0,81.86
2018,680000,28000,2,1,0,1197.0,81.8
2017,700000,70000,1,2,0,1248.0,74.02
2011,240000,116000,1,2,0,2498.0,112.0
2014,280000,90000,2,2,0,814.0,55.2
2010,125000,120000,1,2,1,1405.0,71.0
2009,130000,100000,1,2,2,1458.625015808777,91.51791898382203
2015,434999,50000,2,2,1,1197.0,83.11
2013,400000,120000,1,2,1,1598.0,103.6
2014,850000,120000,1,2,0,2179.0,140.0
2014,475000,83000,1,2,1,1396.0,88.73
2017,285000,25000,2,2,1,796.0,47.3
2018,650000,50000,1,2,0,1186.0,73.97
2012,275000,60000,2,2,0,998.0,66.1
2011,229999,105000,1,2,1,1461.0,65.0
2015,300000,20000,2,2,0,998.0,67.05
2016,940000,50000,1,2,0,1248.0,88.5
2015,600000,120000,1,2,1,1248.0,88.5
2017,800000,70000,1,2,0,1248.0,74.0
2017,580000,90000,1,2,1,1461.0,84.8
2018,450000,75000,2,2,0,1199.0,84.0
2011,290000,82500,1,2,1,1991.0,123.7
2014,530000,110000,1,2,0,1498.0,98.6
2019,960000,20000,1,2,0,1396.0,88.76
2009,290000,110000,2,2,2,1497.0,118.0
2008,160000,100000,1,2,0,1998.0,68.0
2017,400000,52000,2,2,0,998.0,67.0
2017,700000,90000,1,2,0,1248.0,88.5
2012,361000,90000,1,2,0,1598.0,103.6
2013,390000,53000,1,2,1,1396.0,88.76
2012,200000,180000,1,2,0,1248.0,75.0
2013,390000,53000,1,2,1,1396.0,88.76
2013,500000,53000,1,2,0,1248.0,74.0
2011,200000,50600,2,2,0,796.0,46.3
2015,503000,110000,1,2,0,2179.0,147.94
2017,775000,32000,1,2,0,1248.0,88.5
2018,750000,5000,1,2,0,1248.0,88.5
2018,570000,25000,2,2,0,1197.0,81.83
2016,484999,30000,2,2,0,1199.0,88.7
2017,700000,43000,2,2,0,1497.0,117.3
2012,415000,60000,2,2,0,1497.0,113.42
2014,484999,54000,1,2,0,1498.0,98.96
2016,675000,52000,1,2,0,1248.0,88.5
2015,680000,50000,2,2,0,1499.0,110.4
2013,235000,52000,2,2,0,796.0,47.3
2014,630000,56000,1,2,1,1498.0,98.6
2018,640000,82000,1,2,0,1498.0,99.0
2014,355000,121000,2,2,0,1197.0,82.0
2012,560000,101903,1,2,1,2179.0,120.0
2018,580000,120000,1,2,0,1248.0,74.0
2010,185000,85568,1,2,0,1399.0,68.0
2019,660000,10000,2,1,0,1197.0,83.1
2014,220000,10000,2,2,0,998.0,68.05
2007,150000,60000,2,2,2,1086.0,62.1
2011,484999,80000,1,2,1,2179.0,115.0
2019,509999,10000,2,2,0,1197.0,81.8
2014,515000,60000,1,2,0,2523.0,62.1
2014,350000,50000,1,2,2,1248.0,73.8
2018,375000,11500,2,2,0,998.0,67.05
2019,950000,15000,1,2,0,1396.0,88.7
2015,615000,32000,1,2,0,1248.0,74.0
2011,275000,50000,2,2,0,1197.0,85.8
2017,400000,10000,2,2,0,1196.0,73.0
2019,930000,15000,1,2,0,1248.0,88.5
2012,310000,100000,2,2,0,1197.0,85.8
2012,320000,120000,1,2,0,1458.625015808777,91.51791898382203
2013,356000,70000,1,2,1,1248.0,74.0
2013,500000,32000,2,2,0,1497.0,116.3
2018,409999,35000,2,2,1,1199.0,84.0
2019,980000,50000,1,2,0,1248.0,88.5
2019,750000,3100,2,1,0,1199.0,88.7
2013,500000,60000,2,1,0,1798.0,157.75
2013,355000,170000,1,2,0,1248.0,74.0
2011,200000,50000,1,2,1,1405.0,71.0
2008,370000,120000,1,2,1,2494.0,102.0
2015,450000,20000,2,2,0,1197.0,82.0
2015,486000,10000,2,2,0,1197.0,82.0
2011,242000,120000,1,2,0,1248.0,88.8
2018,580000,25000,2,2,0,1197.0,81.86
2014,500000,130000,1,2,1,1498.0,98.59
2013,300000,40000,1,2,0,1493.0,100.0
2016,710000,60000,1,2,0,2523.0,63.0
2012,220000,70000,1,2,2,1199.0,75.0
2020,654000,1000,2,1,0,1197.0,81.8
2019,835000,10000,2,1,0,1598.0,103.2
2010,250000,47000,2,2,0,1596.0,101.0
2019,600000,18000,2,2,0,1197.0,81.8
2016,459999,60000,2,2,0,1197.0,83.14
2018,275000,20000,2,2,0,999.0,67.0
2017,408000,60000,2,2,0,1196.0,86.8
2018,1200000,25000,1,2,0,2179.0,152.87
2014,375000,52000,2,2,0,1197.0,81.86
2006,94500,44000,2,2,0,796.0,46.3
2011,300000,17000,2,2,0,1198.0,73.9
2009,350000,35000,2,2,0,1497.0,118.0
2015,600000,100000,2,2,0,1197.0,81.83
2017,640000,90000,1,2,0,1493.0,70.0
2017,1110000,186000,1,2,0,1582.0,126.2
2014,570000,79000,1,2,1,1248.0,88.76
2010,451999,120000,1,2,0,2494.0,102.0
2016,240000,59300,2,2,0,799.0,53.3
2014,680000,120000,1,2,0,2523.0,75.0
2015,350000,60000,1,2,0,1248.0,74.0
2012,360000,60000,2,2,2,1598.0,103.6
2010,250000,80000,2,2,1,1196.0,70.0
2019,550000,11500,2,2,0,1197.0,81.8
2012,180000,56000,2,2,0,814.0,55.2
2016,425000,68000,1,2,0,1498.0,98.6
2019,409999,25000,2,2,0,1199.0,84.0
2018,438999,25000,2,2,0,1199.0,84.0
2014,225000,100000,2,2,0,1198.0,67.04
2017,580000,95000,1,2,0,2523.0,63.0
2008,200000,100000,2,2,0,1298.0,85.8
2006,75000,90000,2,2,1,1458.625015808777,91.51791898382203
2013,250000,47000,1,2,0,1248.0,75.0
2011,170000,175000,1,2,1,1248.0,73.9
2010,300000,60000,2,2,1,1197.0,85.8
2014,409999,150000,1,2,2,1248.0,74.0
2012,350000,110000,1,2,2,1396.0,90.0
2019,310000,25000,2,2,0,799.0,53.3
2010,135000,95000,2,2,2,796.0,46.3
2010,220000,100000,1,2,0,1248.0,73.9
2017,570000,20000,2,2,0,1197.0,81.86
2014,500000,84000,1,2,0,1248.0,74.0
2016,875000,40000,1,2,0,1396.0,88.73
2011,210000,100000,1,2,0,1405.0,70.0
2011,210000,120000,1,2,0,1405.0,70.0
2010,200000,80000,4,2,1,1086.0,62.1
2011,175000,175000,2,2,1,796.0,46.3
2017,700000,30000,2,2,0,1197.0,81.83
2017,700000,30000,2,2,0,1197.0,81.83
2019,550000,28000,2,1,0,1197.0,81.86
2019,420000,20000,2,2,1,1086.0,68.0
2009,210000,89322,2,2,1,1197.0,80.0
2013,175000,76000,1,2,0,936.0,57.6
2012,180000,70000,2,2,1,796.0,46.3
2007,118000,110000,2,2,1,796.0,46.3
2007,170000,120000,1,2,1,1493.0,110.0
2009,120000,110000,2,2,1,1061.0,64.0
2009,170000,90000,2,2,2,796.0,46.3
2018,700000,60000,1,2,0,1248.0,74.0
2014,500000,48300,1,2,1,2523.0,62.1
2008,105000,110000,2,2,1,1497.0,78.0
2016,425000,120000,1,2,2,1248.0,74.0
2017,625000,23511,2,2,0,1197.0,81.83
2017,640000,22512,2,2,0,1197.0,81.83
2010,180000,120000,2,2,0,1197.0,78.9
2009,155000,120000,1,2,0,1248.0,73.9
2007,85000,100000,2,2,2,1061.0,67.0
2011,250000,70000,2,2,0,1197.0,78.9
2017,1000000,15000,2,1,0,1591.0,121.3
2016,350000,16500,2,2,0,1198.0,67.0
2018,740000,50000,1,2,0,1248.0,74.02
2018,300000,19000,2,2,0,999.0,67.0
2017,550000,50000,1,2,0,1498.0,108.62
2017,710000,70000,1,2,0,2523.0,62.1
2017,700000,70000,1,2,0,2523.0,62.1
2016,550000,120000,1,2,0,2523.0,62.1
2015,375000,60000,4,2,0,1086.0,68.05
2015,600000,60000,1,2,0,2179.0,138.03
2013,380000,76000,1,2,1,1248.0,74.0
2012,300000,70000,1,2,0,1248.0,73.94
2015,475000,128000,1,2,2,2523.0,63.0
2019,650000,5000,2,2,0,999.0,72.0
2011,200000,70000,4,2,0,998.0,58.2
2013,350000,85000,1,2,0,1248.0,74.0
2018,911999,25000,1,1,0,1248.0,88.5
2018,650000,15000,2,2,0,1197.0,81.8
2012,350000,30000,2,2,0,1298.0,85.8
2016,190000,80000,2,2,1,796.0,34.2
2013,305000,160000,1,2,0,2523.0,62.1
2015,850000,108000,1,2,0,1582.0,126.2
2011,350000,120000,1,2,1,1896.0,105.0
2010,180000,55000,2,2,2,1086.0,62.1
2008,200000,110000,1,2,0,2179.0,138.1
2011,375000,80000,1,2,0,1458.625015808777,91.51791898382203
2012,229999,110000,2,2,0,1198.0,86.8
2006,135000,62900,2,2,0,998.0,67.1
2011,425000,120000,1,2,1,1968.0,138.1
2017,455000,60000,1,2,0,1248.0,74.02
2015,320000,60000,2,2,0,998.0,67.04
2019,693000,4000,2,2,0,1197.0,81.86
2017,830000,35000,1,2,0,1248.0,88.5
2016,470000,13500,2,2,0,1197.0,82.0
2017,1100000,26000,2,1,0,1497.0,117.3
2016,325000,50000,1,2,0,1248.0,88.7
2014,215000,50000,2,2,0,814.0,55.2
2018,560000,25000,2,2,0,1197.0,81.8
2017,400000,30000,2,1,1,998.0,67.04
2015,503000,110000,1,2,0,2179.0,147.94
2013,225000,58343,2,2,0,998.0,67.05
2018,740000,38817,1,2,0,1248.0,74.0
2016,550000,56494,2,2,0,1199.0,88.7
2013,750000,79328,1,2,1,2494.0,100.6
2019,650000,5621,2,1,0,1197.0,81.8
2017,625000,25538,2,2,0,1496.0,88.73
2018,600000,69779,2,1,0,1197.0,81.8
2017,450000,56290,1,2,0,1186.0,73.97
2019,779000,7032,2,1,0,1199.0,88.76
2016,645000,11000,2,1,0,1598.0,103.5
2017,725000,45000,1,2,0,1498.0,98.96
2013,225000,58343,2,2,0,998.0,67.05
2018,740000,38817,1,2,0,1248.0,74.0
2019,650000,5621,2,1,0,1197.0,81.8
2017,625000,25538,2,2,0,1496.0,88.73
2018,600000,69779,2,1,0,1197.0,81.8
2017,450000,56290,1,2,0,1186.0,73.97
2014,325000,52442,2,2,1,1198.0,86.8
2013,229999,39000,2,2,0,1197.0,78.9
2015,449000,34156,2,2,0,1198.0,74.0
2017,455000,34152,2,2,0,1197.0,81.86
2018,650000,62841,2,2,0,1197.0,81.83
2016,950000,38600,1,2,0,1582.0,126.2
2018,698000,27654,1,1,0,1248.0,74.02
2017,975000,48698,1,2,0,1582.0,126.2
2018,445000,32995,2,1,0,1197.0,81.8
2018,539000,60000,1,2,0,1248.0,74.0
2010,350000,110000,1,2,2,1248.0,75.0
2015,550000,130000,1,2,1,1461.0,83.8
2011,330000,120000,1,2,0,1199.0,73.9
2014,220000,80000,2,2,2,814.0,55.2
2013,415000,60000,2,2,1,1197.0,85.8
2007,150000,75000,2,2,0,796.0,46.3
2007,240000,110000,1,2,0,1493.0,110.0
2009,170000,90000,2,2,1,796.0,46.3
2015,550000,40000,1,2,2,1248.0,88.5
2017,500000,26000,2,1,0,1198.0,76.0
2011,180000,120000,1,2,1,2489.0,95.0
2017,360000,29000,2,2,0,1198.0,82.0
2014,400000,120000,2,2,0,1197.0,85.8
2009,120000,70000,2,2,1,1495.0,94.0
2016,765000,100000,1,2,1,1248.0,88.5
2016,919999,90150,1,2,0,1248.0,88.5
2018,730000,90000,1,2,0,1364.0,67.05
2016,320000,120000,1,2,0,1248.0,74.0
2015,455000,90000,1,2,1,1498.0,98.6
2015,350000,50000,2,2,0,1198.0,67.0
2016,509999,110000,1,2,0,1493.0,100.0
2011,175000,85700,1,2,1,1405.0,70.0
2013,325000,178000,1,2,0,2523.0,63.0
2011,120000,70000,2,2,1,1193.0,65.0
2014,300000,30000,2,2,1,1197.0,78.9
2015,500000,100000,1,2,0,1498.0,98.6
2016,562000,25339,2,2,0,1197.0,83.1
2014,250000,10000,2,2,0,814.0,55.2
2017,484999,35000,1,2,0,1248.0,88.7
2013,280000,35000,2,2,1,1197.0,78.9
2015,571000,68000,1,2,1,1248.0,88.76
2013,400000,40000,2,2,0,1197.0,85.8
2015,295000,120000,1,2,1,1405.0,69.01
2006,210000,120000,1,2,0,1458.625015808777,91.51791898382203
2011,250000,25000,2,2,0,1196.0,70.0
2015,610000,40000,1,2,1,2523.0,62.1
2012,175000,60000,1,2,0,1248.0,74.0
2011,204999,70000,1,2,1,1399.0,68.0
2013,750000,80000,1,2,1,2179.0,140.0
2016,651000,42323,1,2,0,1396.0,88.76
2016,690000,32000,1,2,0,1248.0,88.5
2017,589000,41232,1,2,0,1248.0,74.0
2015,445000,40200,1,2,0,1498.0,74.96
2013,475000,48000,1,2,1,1498.0,98.96
2014,465000,27233,1,2,0,1498.0,98.63
2011,225000,35000,2,2,0,1368.0,90.0
2016,445000,63000,1,2,0,2956.0,83.8
2015,445000,62000,1,2,0,1498.0,74.96
2012,450000,68240,1,2,0,2956.0,138.1
2017,525000,38000,1,2,1,1458.625015808777,91.51791898382203
2010,200000,35000,2,2,0,998.0,67.1
2018,611000,9000,2,2,0,1197.0,85.8
2016,819999,39000,1,2,0,1582.0,126.2
2016,825000,39000,1,2,0,1396.0,88.7
2015,599000,92651,1,2,0,1498.0,98.96
2018,490000,28000,2,2,0,1197.0,85.0
2020,500000,40000,2,2,0,1193.0,88.7
2020,500000,40000,2,2,0,1193.0,88.7
2017,1100000,88754,1,2,0,2179.0,140.0
2019,675000,7000,2,2,0,1194.0,94.93
2018,570000,20000,2,2,0,1197.0,81.86
2017,455000,50000,1,2,0,1186.0,73.97
2013,165000,45000,2,2,1,814.0,55.2
2016,925000,22000,2,2,0,1497.0,117.3
2014,215000,100000,1,2,1,1396.0,69.01
2016,470000,23700,2,2,0,1197.0,81.8
2016,470000,23700,2,2,0,1197.0,81.8
2017,650000,60000,1,2,0,1248.0,88.5
2017,900000,50000,1,2,0,1461.0,108.45
2011,325000,53287,2,2,0,1458.625015808777,91.51791898382203
2009,190000,100000,1,2,1,1399.0,67.0
2017,715000,60000,1,2,0,1396.0,88.73
2013,227999,60000,1,2,1,1396.0,69.01
2017,450000,50000,1,2,0,1248.0,74.0
2015,200000,40000,1,2,0,936.0,56.3
2017,400000,110000,3,2,0,998.0,58.16
2016,725000,110000,1,2,0,1248.0,88.5
2014,300000,80000,1,2,0,1399.0,68.05
2014,225000,33000,2,2,0,1198.0,67.0
2016,380000,80000,2,2,0,1086.0,68.05
2019,630000,5000,2,2,0,1197.0,81.86
2014,351000,25000,2,2,0,1197.0,78.9
2012,199000,50000,1,2,1,1199.0,75.0
2017,850000,50000,1,2,0,2179.0,147.94
2010,105000,120000,1,2,1,1248.0,75.0
2010,300000,120000,1,2,2,1248.0,90.0
2016,950000,80000,1,2,0,2494.0,100.6
2015,430000,110000,1,2,1,1493.0,100.0
2018,540000,30000,1,2,0,1186.0,73.97
2012,175000,60000,4,2,1,1086.0,63.0
2020,350000,5000,2,2,0,796.0,47.3
2019,690000,18000,2,2,0,1197.0,81.86
2015,535000,80000,1,2,0,1396.0,88.73
2016,730000,100000,1,2,0,1248.0,88.5
2016,280000,19000,2,2,0,814.0,55.2
2019,650000,33000,2,1,0,1197.0,81.8
2012,520000,162000,1,2,2,2494.0,102.0
2020,360000,65000,2,2,1,1197.0,81.86
2011,250000,170000,1,2,0,1248.0,73.9
2017,575000,40000,1,2,0,1498.0,108.62
2012,170000,120000,1,2,2,1396.0,69.0
2017,711000,53000,1,2,0,1248.0,88.5
2013,250000,90000,2,2,0,998.0,67.1
2017,675000,35000,1,2,0,1248.0,74.0
2016,325000,50000,2,2,0,998.0,67.04
2016,250000,20000,2,2,0,796.0,47.3
2019,740000,38000,1,1,0,1248.0,74.0
2019,690000,1303,2,2,0,1198.0,86.7
2017,800000,28050,1,2,0,1248.0,88.5
2014,425000,69000,1,2,0,1461.0,83.8
2015,910000,40000,1,1,0,1582.0,126.2
2013,625000,39000,2,1,0,1798.0,138.03
2015,535000,40000,1,2,0,1248.0,88.5
2011,325000,142000,1,2,0,2523.0,62.1
2016,500000,22947,2,2,0,1197.0,81.8
2013,300000,30000,2,2,1,1197.0,78.9
2016,270000,7672,2,2,0,814.0,55.2
2010,160000,36659,2,2,0,796.0,46.3
2016,210000,60000,2,2,0,796.0,34.2
2014,850000,120000,1,2,0,2179.0,140.0
2014,880000,120000,1,2,0,2179.0,140.0
2010,150000,39000,2,2,0,1061.0,64.9
2015,775000,45000,1,1,0,1493.0,100.0
2009,160000,70000,2,2,2,796.0,46.3
2012,220000,100000,1,2,1,1399.0,68.0
2017,670000,48000,1,2,0,1396.0,88.73
2018,780000,35000,1,2,0,1396.0,88.73
2017,515000,23000,2,2,0,1197.0,83.1
2017,800000,14000,1,2,0,1396.0,88.73
2017,800000,14000,1,2,0,1396.0,88.73
2014,850000,60000,1,2,0,2179.0,140.0
2013,200000,60000,2,2,1,814.0,55.2
2008,140000,150000,1,2,2,1422.0,70.0
2016,800000,80000,2,1,1,1591.0,121.3
2013,250000,35000,2,2,0,998.0,67.1
2017,800000,44500,1,2,0,1248.0,88.5
2015,600000,60000,1,2,2,1248.0,88.5
2012,250000,120000,1,2,2,1461.0,78.0
2016,500000,80000,1,2,1,1498.0,98.6
2019,750000,9900,2,2,0,1298.0,80.0
2014,650000,68000,1,2,0,1248.0,74.0
2012,350000,40000,2,2,2,1458.625015808777,91.51791898382203
2016,950000,60000,1,2,0,1498.0,98.6
2015,580000,110000,1,2,1,2499.0,72.4
2019,640000,10000,2,2,0,1197.0,81.86
2014,800000,80000,1,1,0,2179.0,120.0
2011,347000,30000,2,2,0,998.0,66.1
2016,300000,35000,2,2,0,814.0,55.2
2017,493000,40000,2,2,0,1199.0,84.0
2014,370000,60000,2,2,0,1197.0,82.0
2008,250000,90000,1,2,2,1248.0,73.9
2017,300000,20000,2,2,0,999.0,67.0
2017,450000,40000,2,1,0,999.0,67.0
2010,185000,124316,1,2,1,1399.0,68.0
2016,600000,10000,2,2,0,1197.0,81.83
2018,1100000,50000,1,2,0,2179.0,152.87
2015,360000,30000,2,2,1,1197.0,81.86
2012,285000,69000,2,2,0,1298.0,85.8
2016,350000,49600,1,2,1,1198.0,77.0
2008,130000,30000,2,2,1,1086.0,68.05
2010,350000,80000,2,2,0,1197.0,80.0
2019,685000,19000,2,1,0,1197.0,83.1
